num,load
947,9
948,3
949,5
950,11
951,7
952,3
953,5
954,6
955,3
956,11
957,4
958,6
959,7
960,6
961,4
962,8
963,4
964,6
965,8
966,8
967,6
968,4
969,3
970,5
971,4
972,3
973,5
974,3
975,7
976,2
977,4
978,8
979,3
980,5
981,9
982,2
983,2
984,6
985,7
986,13
987,10
988,5
989,5
990,8
991,6
992,8
993,12
994,2
995,4
996,9
997,6
998,8
999,7
1000,3
1001,6
1002,6
1003,2
1004,5
1005,5
1006,5
1007,5
1008,4
1009,5
1010,2
1011,6
1012,5
1013,4
1014,8
1015,3
1016,4
1017,6
1018,5
1019,5
1020,7
1021,4
1022,10
1023,5
1024,9
1025,3
1026,5
1027,6
1028,5
1029,3
1030,10
1031,4
1032,11
1033,5
1034,5
1035,8
1036,4
1037,8
1038,6
1039,8
1040,6
1041,2
1042,6
1043,1
1044,5
1045,8
1046,5
1047,4
1048,4
1049,5
1050,6
1051,5
1052,5
1053,6
1054,3
1055,7
1056,5
1057,6
1058,9
1059,6
1060,4
1061,7
1062,7
1063,6
1064,6
1065,6
1066,10
1067,4
1068,5
1069,4
1070,9
1071,10
1072,7
1073,2
1074,4
1075,5
1076,4
1077,6
1078,4
1079,7
1080,4
1081,7
1082,8
1083,4
1084,4
1085,5
1086,3
1087,5
1088,4
1089,6
1090,3
1091,7
1092,5
1093,5
1094,8
1095,3
1096,2
1097,5
1098,2
1099,7
1100,4
1101,5
1102,4
1103,11
1104,4
1105,4
1106,10
1107,5
1108,7
1109,5
1110,7
1111,4
1112,5
1113,2
1114,4
1115,9
1116,5
1117,9
1118,5
1119,6
1120,6
1121,8
1122,7
1123,8
1124,3
1125,5
1126,4
1127,4
1128,4
1129,10
1130,5
1131,7
1132,9
1133,7
1134,3
1135,8
1136,4
1137,1
1138,6
1139,3
1140,2
1141,4
1142,2
1143,7
1144,5
1145,6
1146,8
1147,7
1148,5
1149,6
1150,5
1151,10
1152,7
1153,6
1154,5
1155,9
1156,5
1157,7
1158,4
1159,8
1160,9
1161,8
1162,6
1163,5
1164,8
1165,3
1166,9
1167,3
1168,7
1169,7
1170,6
1171,11
1172,3
1173,3
1174,4
1175,3
1176,8
1177,4
1178,8
1179,2
1180,5
1181,5
1182,4
1183,4
1184,6
1185,5
1186,6
1187,6
1188,2
1189,7
1190,7
1191,7
1192,10
1193,4
1194,6
1195,7
1196,6
1197,2
1198,5
1199,5
1200,4
1201,4
1202,6
1203,3
1204,6
1205,0
1206,8
1207,6
1208,9
1209,8
1210,4
1211,6
1212,6
1213,9
1214,7
1215,6
1216,8
1217,10
1218,0
1219,4
1220,2
1221,3
1222,7
1223,8
1224,10
1225,5
1226,5
1227,9
1228,3
1229,9
1230,8
1231,6
1232,6
1233,4
1234,3
1235,5
1236,4
1237,5
1238,3
1239,3
1240,5
1241,4
1242,7
1243,6
1244,7
1245,8
1246,4
1247,4
1248,9
1249,6
1250,5
1251,6
1252,3
1253,5
1254,8
1255,6
1256,9
1257,9
1258,3
1259,8
1260,6
1261,6
1262,8
1263,11
1264,3
1265,5
1266,4
1267,6
1268,5
1269,7
1270,7
1271,6
1272,4
1273,6
1274,4
1275,11
1276,6
1277,7
1278,6
1279,6
1280,5
1281,6
1282,3
1283,6
1284,8
1285,6
1286,5
1287,4
1288,5
1289,9
1290,3
1291,4
1292,10
1293,2
1294,4
1295,7
1296,3
1297,2
1298,6
1299,4
1300,7
1301,6
1302,2
1303,3
1304,5
1305,9
1306,3
1307,6
1308,0
1309,4
1310,4
1311,6
1312,3
1313,7
1314,9
1315,6
1316,7
1317,10
1318,6
1319,4
1320,10
1321,6
1322,4
1323,13
1324,3
1325,3
1326,1
1327,6
1328,6
1329,5
1330,10
1331,5
1332,4
1333,3
1334,7
1335,5
1336,10
1337,3
1338,5
1339,3
1340,5
1341,10
1342,5
1343,3
1344,6
1345,2
1346,5
1347,3
1348,8
1349,8
1350,3
1351,8
1352,9
1353,7
1354,5
1355,5
1356,8
1357,8
1358,6
1359,3
1360,7
1361,8
1362,1
1363,5
1364,3
1365,3
1366,3
1367,4
1368,5
1369,7
1370,5
1371,5
1372,5
1373,4
1374,5
1375,5
1376,4
1377,2
1378,6
1379,8
1380,4
1381,6
1382,5
1383,6
1384,3
1385,4
1386,6
1387,6
1388,9
1389,2
1390,6
1391,6
1392,3
1393,6
1394,5
1395,5
1396,3
1397,11
1398,3
1399,4
1400,9
1401,5
1402,3
1403,4
1404,5
1405,4
1406,8
1407,8
1408,6
1409,6
1410,11
1411,3
1412,6
1413,8
1414,7
1415,5
1416,5
1417,4
1418,7
1419,3
1420,4
1421,6
1422,6
1423,5
1424,7
1425,7
1426,5
1427,5
1428,4
1429,10
1430,10
1431,3
1432,5
1433,6
1434,7
1435,1
1436,3
1437,3
1438,4
1439,7
1440,5
1441,7
1442,4
1443,3
1444,5
1445,3
1446,5
1447,5
1448,3
1449,4
1450,4
1451,1
1452,5
1453,2
1454,2
1455,7
1456,8
1457,3
1458,9
1459,6
1460,3
1461,6
1462,8
1463,6
1464,1
1465,9
1466,8
1467,5
1468,7
1469,4
1470,5
1471,7
1472,6
1473,5
1474,1
1475,6
1476,5
1477,1
1478,5
1479,3
1480,7
1481,5
1482,4
1483,6
1484,6
1485,2
1486,3
1487,7
1488,8
1489,5
1490,2
1491,4
1492,7
1493,3
1494,4
1495,2
1496,9
1497,4
1498,4
1499,7
1500,6
1501,9
1502,5
1503,7
1504,10
1505,8
1506,9
1507,6
1508,8
1509,4
1510,8
1511,4
1512,3
1513,4
1514,7
1515,5
1516,5
1517,6
1518,10
1519,8
1520,5
1521,5
1522,5
1523,4
1524,0
1525,11
1526,3
1527,2
1528,5
1529,1
1530,2
1531,8
1532,5
1533,6
1534,7
1535,9
1536,5
1537,7
1538,3
1539,6
1540,10
1541,2
1542,2
1543,7
1544,11
1545,7
1546,8
1547,13
1548,2
1549,7
1550,5
1551,12
1552,6
1553,1
1554,5
1555,4
1556,7
1557,4
1558,6
1559,7
1560,6
1561,6
1562,4
1563,2
1564,4
1565,9
1566,8
1567,3
1568,5
1569,7
1570,4
1571,5
1572,12
1573,8
1574,5
1575,8
1576,6
1577,4
1578,5
1579,5
1580,6
1581,4
1582,4
1583,3
1584,4
1585,2
1586,7
1587,7
1588,6
1589,4
1590,3
1591,7
1592,7
1593,5
1594,6
1595,6
1596,2
1597,9
1598,5
1599,4
1600,10
1601,9
1602,6
1603,10
1604,10
1605,5
1606,9
1607,8
1608,6
1609,3
1610,4
1611,4
1612,6
1613,5
1614,4
1615,8
1616,7
1617,5
1618,2
1619,7
1620,10
1621,2
1622,5
1623,6
1624,7
1625,5
1626,3
1627,6
1628,4
1629,4
1630,4
1631,3
1632,5
1633,4
1634,9
1635,6
1636,9
1637,4
1638,4
1639,2
1640,8
1641,8
1642,8
1643,5
1644,12
1645,5
1646,1
1647,3
1648,4
1649,4
1650,6
1651,10
1652,12
1653,7
1654,6
1655,5
1656,3
1657,2
1658,5
1659,7
1660,4
1661,3
1662,7
1663,3
1664,5
1665,1
1666,5
1667,6
1668,7
1669,1
1670,9
1671,6
1672,7
1673,4
1674,4
1675,5
1676,9
1677,6
1678,7
1679,1
1680,5
1681,4
1682,8
1683,10
1684,4
1685,7
1686,6
1687,4
1688,7
1689,7
1690,8
1691,7
1692,8
1693,9
1694,2
1695,7
1696,8
1697,5
1698,6
1699,9
1700,8
1701,5
1702,4
1703,6
1704,5
1705,4
1706,8
1707,9
1708,10
1709,8
1710,5
1711,3
1712,2
1713,4
1714,3
1715,3
1716,5
1717,6
1718,7
1719,2
1720,4
1721,1
1722,3
1723,11
1724,9
1725,5
1726,7
1727,5
1728,8
1729,4
1730,2
1731,3
1732,2
1733,3
1734,7
1735,6
1736,4
1737,7
1738,7
1739,5
1740,6
1741,1
1742,1
1743,4
1744,6
1745,6
1746,7
1747,5
1748,10
1749,3
1750,7
1751,3
1752,5
1753,8
1754,7
1755,9
1756,6
1757,4
1758,3
1759,7
1760,9
1761,3
1762,6
1763,7
1764,9
1765,6
1766,2
1767,9
1768,9
1769,8
1770,6
1771,5
1772,8
1773,5
1774,2
1775,4
1776,7
1777,7
1778,3
1779,4
1780,4
1781,5
1782,2
1783,5
1784,3
1785,2
1786,4
1787,6
1788,3
1789,3
1790,7
1791,4
1792,6
1793,7
1794,4
1795,2
1796,7
1797,7
1798,6
1799,5
1800,5
1801,4
1802,4
1803,9
1804,2
1805,8
1806,5
1807,2
1808,4
1809,4
1810,6
1811,3
1812,6
1813,8
1814,1
1815,3
1816,8
1817,11
1818,5
1819,2
1820,3
1821,2
1822,6
1823,5
1824,6
1825,2
1826,5
1827,9
1828,7
1829,7
1830,3
1831,4
1832,12
1833,4
1834,6
1835,3
1836,7
1837,4
1838,10
1839,3
1840,4
1841,5
1842,5
1843,5
1844,9
1845,8
1846,4
1847,3
1848,7
1849,6
1850,3
1851,6
1852,3
1853,7
1854,6
1855,9
1856,1
1857,7
1858,6
1859,8
1860,4
1861,5
1862,8
1863,6
1864,10
1865,2
1866,3
1867,9
1868,6
1869,3
1870,4
1871,1
1872,5
1873,4
1874,7
1875,4
1876,0
1877,8
1878,6
1879,6
1880,6
1881,8
1882,6
1883,10
1884,2
1885,6
1886,5
1887,5
1888,4
1889,1
1890,5
1891,7
1892,5
1893,2
1894,3
1895,7
1896,5
1897,9
1898,2
1899,6
1900,8
1901,4
1902,3
1903,7
1904,4
1905,6
1906,4
1907,6
1908,5
1909,4
1910,5
1911,6
1912,9
1913,6
1914,5
1915,5
1916,8
1917,8
1918,6
1919,4
1920,4
1921,5
1922,8
1923,6
1924,7
1925,7
1926,5
1927,9
1928,5
1929,7
1930,7
1931,5
1932,6
1933,5
1934,4
1935,3
1936,6
1937,5
1938,6
1939,7
1940,3
1941,8
1942,3
1943,8
1944,10
1945,6
1946,4
1947,5
1948,6
1949,5
1950,5
1951,8
1952,6
1953,5
1954,5
1955,6
1956,4
1957,6
1958,3
1959,8
1960,5
1961,5
1962,3
1963,4
1964,1
1965,4
1966,4
1967,4
1968,6
1969,2
1970,6
1971,6
1972,2
1973,7
1974,9
1975,10
1976,8
1977,6
1978,5
1979,8
1980,3
1981,5
1982,3
1983,7
1984,5
1985,8
1986,6
1987,4
1988,6
1989,4
1990,7
1991,5
1992,6
1993,4
1994,9
1995,5
1996,2
1997,8
1998,8
1999,6
2000,6
2001,4
2002,4
2003,4
2004,4
2005,9
2006,5
2007,7
2008,12
2009,6
2010,2
2011,3
2012,3
2013,5
2014,7
2015,5
2016,2
2017,9
2018,6
2019,7
2020,1
2021,10
2022,3
2023,7
2024,9
2025,6
2026,4
2027,6
2028,2
2029,5
2030,4
2031,3
2032,4
2033,1
2034,1
2035,4
2036,10
2037,6
2038,4
2039,4
2040,7
2041,8
2042,5
2043,5
2044,8
2045,6
2046,3
2047,8
2048,9
2049,5
2050,5
2051,8
2052,4
2053,7
2054,8
2055,2
2056,5
2057,6
2058,3
2059,6
2060,1
2061,9
2062,6
2063,8
2064,2
2065,4
2066,7
2067,3
2068,8
2069,2
2070,4
2071,4
2072,2
2073,1
2074,7
2075,5
2076,5
2077,6
2078,4
2079,6
2080,10
2081,5
2082,6
2083,4
2084,1
2085,4
2086,9
2087,7
2088,5
2089,10
2090,7
2091,5
2092,2
2093,9
2094,9
2095,5
2096,4
2097,4
2098,4
2099,9
2100,5
2101,11
2102,6
2103,5
2104,7
2105,9
2106,4
2107,9
2108,7
2109,6
2110,8
2111,5
2112,7
2113,4
2114,1
2115,8
2116,4
2117,4
2118,5
2119,5
2120,5
2121,3
2122,2
2123,6
2124,9
2125,5
2126,4
2127,5
2128,7
2129,14
2130,2
2131,3
2132,4
2133,2
2134,2
2135,4
2136,9
2137,5
2138,4
2139,5
2140,10
2141,5
2142,6
2143,3
2144,6
2145,6
2146,6
2147,9
2148,6
2149,3
2150,9
2151,4
2152,6
2153,5
2154,9
2155,8
2156,3
2157,3
2158,4
2159,8
2160,8
2161,3
2162,11
2163,5
2164,3
2165,8
2166,3
2167,7
2168,6
2169,4
2170,2
2171,7
2172,4
2173,5
2174,6
2175,8
2176,5
2177,10
2178,5
2179,4
2180,5
2181,6
2182,2
2183,7
2184,7
2185,4
2186,1
2187,4
2188,10
2189,5
2190,4
2191,6
2192,7
2193,4
2194,3
2195,8
2196,7
2197,3
2198,6
2199,9
2200,4
2201,7
2202,11
2203,5
2204,9
2205,12
2206,6
2207,3
2208,8
2209,11
2210,7
2211,6
2212,5
2213,7
2214,4
2215,4
2216,10
2217,2
2218,5
2219,6
2220,7
2221,8
2222,6
2223,3
2224,4
2225,9
2226,4
2227,7
2228,6
2229,7
2230,6
2231,5
2232,7
2233,8
2234,11
2235,7
2236,7
2237,6
2238,3
2239,11
2240,11
2241,4
2242,8
2243,5
2244,3
2245,5
2246,6
2247,10
2248,8
2249,9
2250,5
2251,6
2252,8
2253,6
2254,6
2255,8
2256,3
2257,3
2258,6
2259,6
2260,3
2261,8
2262,3
2263,5
2264,4
2265,3
2266,10
2267,12
2268,12
2269,6
2270,7
2271,5
2272,9
2273,8
2274,5
2275,4
2276,6
2277,3
2278,4
2279,5
2280,7
2281,3
2282,5
2283,5
2284,5
2285,1
2286,6
2287,10
2288,6
2289,6
2290,8
2291,4
2292,7
2293,5
2294,5
2295,2
2296,3
2297,3
2298,6
2299,7
2300,4
2301,7
2302,5
2303,5
2304,7
2305,8
2306,7
2307,7
2308,5
2309,5
2310,3
2311,0
2312,3
2313,5
2314,4
2315,3
2316,4
2317,5
2318,6
2319,2
2320,4
2321,7
2322,3
2323,6
2324,6
2325,6
2326,7
2327,2
2328,7
2329,5
2330,3
2331,3
2332,6
2333,2
2334,6
2335,7
2336,9
2337,2
2338,5
2339,5
2340,4
2341,1
2342,5
2343,3
2344,3
2345,6
2346,6
2347,8
2348,3
2349,5
2350,1
2351,5
2352,1
2353,4
2354,5
2355,7
2356,3
2357,11
2358,11
2359,6
2360,7
2361,8
2362,5
2363,3
2364,4
2365,5
2366,3
2367,0
2368,4
2369,4
2370,6
2371,7
2372,6
2373,10
2374,3
2375,4
2376,5
2377,4
2378,4
2379,7
2380,2
2381,4
2382,5
2383,4
2384,4
2385,4
2386,2
2387,9
2388,11
2389,3
2390,9
2391,8
2392,7
2393,2
2394,5
2395,9
2396,11
2397,9
2398,4
2399,3
2400,3
2401,2
2402,6
2403,0
2404,6
2405,4
2406,8
2407,5
2408,6
2409,10
2410,9
2411,5
2412,11
2413,14
2414,2
2415,8
2416,6
2417,2
2418,2
2419,11
2420,9
2421,5
2422,6
2423,6
2424,4
2425,10
2426,5
2427,4
2428,7
2429,7
2430,8
2431,9
2432,4
2433,4
2434,2
2435,8
2436,9
2437,7
2438,5
2439,6
2440,3
2441,4
2442,5
2443,7
2444,11
2445,5
2446,3
2447,7
2448,5
2449,4
2450,8
2451,6
2452,9
2453,4
2454,5
2455,7
2456,6
2457,6
2458,5
2459,6
2460,7
2461,6
2462,6
2463,7
2464,6
2465,6
2466,6
2467,5
2468,3
2469,2
2470,4
2471,10
2472,5
2473,6
2474,7
2475,3
2476,9
2477,4
2478,5
2479,8
2480,2
2481,6
2482,3
2483,11
2484,9
2485,6
2486,2
2487,3
2488,5
2489,7
2490,3
2491,7
2492,8
2493,10
2494,5
2495,2
2496,3
2497,8
2498,7
2499,4
2500,10
2501,5
2502,6
2503,5
2504,11
2505,6
2506,9
2507,5
2508,7
2509,7
2510,9
2511,6
2512,6
2513,6
2514,3
2515,2
2516,6
2517,9
2518,3
2519,11
2520,5
2521,9
2522,9
2523,10
2524,6
2525,7
2526,8
2527,5
2528,5
2529,8
2530,8
2531,9
2532,5
2533,8
2534,7
2535,6
2536,8
2537,6
2538,7
2539,1
2540,4
2541,10
2542,4
2543,4
2544,7
2545,3
2546,11
2547,3
2548,7
2549,5
2550,5
2551,8
2552,6
2553,3
2554,6
2555,8
2556,2
2557,10
2558,4
2559,8
2560,4
2561,3
2562,5
2563,5
2564,7
2565,7
2566,9
2567,7
2568,3
2569,6
2570,6
2571,9
2572,6
2573,7
2574,7
2575,6
2576,10
2577,7
2578,3
2579,6
2580,8
2581,7
2582,5
2583,4
2584,6
2585,8
2586,2
2587,5
2588,7
2589,5
2590,6
2591,4
2592,4
2593,7
2594,9
2595,9
2596,5
2597,7
2598,8
2599,2
2600,3
2601,8
2602,4
2603,1
2604,3
2605,5
2606,7
2607,8
2608,4
2609,7
2610,8
2611,8
2612,5
2613,3
2614,5
2615,6
2616,5
2617,2
2618,6
2619,5
2620,9
2621,7
2622,8
2623,5
2624,6
2625,3
2626,2
2627,4
2628,6
2629,4
2630,3
2631,4
2632,6
2633,6
2634,8
2635,5
2636,2
2637,8
2638,5
2639,7
2640,8
2641,1
2642,5
2643,4
2644,4
2645,5
2646,7
2647,4
2648,2
2649,5
2650,3
2651,5
2652,6
2653,6
2654,7
2655,4
2656,7
2657,7
2658,3
2659,5
2660,4
2661,6
2662,4
2663,5
2664,7
2665,6
2666,6
2667,4
2668,6
2669,7
2670,6
2671,4
2672,4
2673,4
2674,8
2675,6
2676,4
2677,4
2678,1
2679,5
2680,6
2681,7
2682,6
2683,7
2684,4
2685,4
2686,7
2687,7
2688,3
2689,3
2690,5
2691,4
2692,6
2693,10
2694,2
2695,5
2696,6
2697,6
2698,6
2699,2
2700,4
2701,7
2702,5
2703,5
2704,3
2705,6
2706,5
2707,1
2708,6
2709,7
2710,1
2711,9
2712,8
2713,2
2714,4
2715,2
2716,5
2717,5
2718,10
2719,5
2720,5
2721,9
2722,1
2723,4
2724,6
2725,10
2726,8
2727,5
2728,6
2729,6
2730,5
2731,1
2732,7
2733,6
2734,5
2735,2
2736,5
2737,4
2738,5
2739,6
2740,3
